uid	text_value
eW6Sc9ZiZCcfjO55E4cZ2jcxRFy2	Well, I feel a lot better cuz doordash called their 1-800 number and they said shit is cool. So I think I just be wanting a quick cuz I did feel like I just wanted to say fuck this shit and just go to fuck home and you know what I'm saying, but I really believe that. After tracking my emotions and then remembering what I'm saying throughout the day, I think that it's just the shit so stressful. I mean really it's like every time every time you I want to start something or just whatever it's like just a roadblock just somebody trying to do something. You know what I mean trying to do something and You know just the reality is that man that shit just makes me frustrated. So You know, I just I think that that's probably why just be like cuz everything. everything that I work for You know, I can see evidence. I mean I'm getting better at what I'm doing. so I mean everything's right here for the taken. Just want to quit. at least I think it's just the frustrations of the 
eW6Sc9ZiZCcfjO55E4cZ2jcxRFy2	well, just listening to myself and you know these messages from earlier. I really don't understand what the fuck I even say sometime because yeah, it's definitely definitely. something that's very very good, which is Being able to graph all this shit. and So yeah still Amen to that. And but the stomaching you know what I'm saying, Slim. stomaching I mean the reality is Dad. You need I need a better fucking plan. That's the bottom fucking line this shit. I don't trust. Anything can go wrong with this motherfucker. Is dependent on reviews is dependent on other people and I don't know why the fuk I get excited like that. And then you know what I'm saying. I mean reality is money which made Reality is this month? You know, I don't know how many times through. Trying to get this shit right to monetize every second. But the reality is that just can't be my motherfuking main source of fucking income. This shit is some bullshit and this shit is crazy. will gets mad at you cuz he gets measured gets managed and finances You know. Just having money cash is King. an amount of money and not being able to foresee that I bet. Nothing's going to rain. You know what I'm saying? I would have never imagined that and that the Google play some Migos. I would have never imagined that. You don't answer just dealing with a bit of frustration. I mean I just would have never imagined that. but at the same time I mean he'll my kid came in town. I ain't seen that Niger in the year. It was a surprise. I mean what the fuc? Hey. Whole deal. I could have went to jail. Go to jail. Anything could have happened. And just you know CNN. the harsh realities but I've learned so much. But only thing that matters is really a paper man. That's all that matters is money. That's number one, man. And it's no point to sit up in here and continue to get value from things outside of paper right now paper currency, Slim. So I mean just drifting off and drifting off. I'm listening to this later. I don't know how I can feel that enthusiastic. that joyful energized How could I fucking feel that? how I don't feel that now. I feel disgusted of the thought of a feeling. Joyful. about this shit I feel immobilized. Any second is what could be done? You know. This shit is crazy. But I mean, yeah been able to document and grab every single thing. Yeah. Yes been able to have organization. Yes. I think it was more so bring him free of fogginess and then not having Clarity was the excitement. Or maybe just talk and it is shit cuz I feel better. And I don't know why. Oh boy. Them boys. Them boys. just I'm just feel all over the place and I it's just stems from money uncertainty I'm I'm in person that I don't like uncertainty. And there is more certainty. I don't understand this Rich Dad Poor Dad shit. That's why I keep playing it. Because life happens shit happens and I have to get the idea of stacking my fucking money. Is the bottom fucking line of the whole shit? That's the lesson that needed to be learned and that's why I keep playing that fucking gay man. Got to stack your fucking paper the bottom line. And make that shitt work for you. 6 G's it could have been a different way to do all of that. What about you have to learn? I just don't want to get back in a certain place and it keeps recycling itself. I just don't want to get in certain places and keep cycling self. I don't want to ever be back to a point like this and Diana by myself back to a point like this. And that's the whole thing about this shit. She can't happen. She absolutely cannot fucking happen. I mean learning tracking the spending. Okay. Yes, I'm seeing exactly where money is going seeing exactly. I got to put this last one in there now. I have to go spend some more. So I I see exactly the fucking deal. CMC in exactly the fucking deal You know. Mommy I think that that alone would help tremendously I think God Alone would help thank God alone. I think that's why I was excited. But that really would help tremendously. I mean I said game-changing have it right there to be quite honest because it just escalated from there than another abs and you know, I'm just concerned with the fall off and and the preventive measures why the fuck the shit keep happening? Bye. I mean, I guess I got to continue to learn until I get it and I mean cuz I've learned a lot through this do these values is no question about it. Viva be at a place now in arms and there's no question about it. But the reality is that there's no certainty on anyting. Does none whatsoever. Is absolutely done whatsoever. and that's what I can't stand that's why you that's why I'm like stacking my paper if I ain't trying to work for anybody else, but the reality is that I think if I wanted to me you had to learn but now would have you saying that you learn I'm saying that man at this rest stop. I need to be on the laptop. I need to see what's up with their story about a job. It's almost immediately. I need it. I need to see what's going on out here in this world. Cuz I think it's a lot of ignorance. But I don't believe it's my fault though got anymore. Maybe I did have a reason to be excited. But the reality is that did this not stomaching this shit. It's is not cool. It is not cool. It is not cool. Don't ever fucking think I should cool ever ever think that shit School. I'm sorry, man. Make that shit real you cuz you got no reason to be excited right now. 
eW6Sc9ZiZCcfjO55E4cZ2jcxRFy2	I'm thinking I want to make more money during the time that I'm working. Now, you know what I'm saying? I feel like I feel like if I stay on this doordash it I can get like 150 a day I think minimum. Staying with it not taking too many breaks. You know, it's one break. Now. I need to break the charge the car again. I didn't you know, I thought about that. So I mean repetition. I'll have some type of really good plan. Maybe just getting charged even though it was charged, but I don't have a plan. I just feel so obviously still frightened. but I mean, yeah because everything there is no certainty or anyting. All I know is I have to continue to act. And there is a list of things going on like a divorce like I miss my son. On top of this shit. so boy But what can get me out of it as leverage in mind my time better? And I know that I can do that. So that's really what I want to concentrate on. Leveraging my time better, you know, that's what has to happen is not is not a one. It's a necessity. It's a need. It has to happen. so And I know I know how to do it. And I know I know how to do it very easily. But I need to act. And I know it's going to be a trial and error, but I need to make it tangible. All right. 
eW6Sc9ZiZCcfjO55E4cZ2jcxRFy2	Today at the moment. What's on your mind? yasso I feel absolutely amazing. I feel like the Rich Dad Poor Dad classic flow. I feel like I've had enough repetition to understand how to survive now. I believe no matter what happens. I'll be fine because of that understanding. I just consistently generating income no matter what is the key. and secondly, you know just leveraging the time that I have I mean Fuck it. I work a job. I have the opportunity that while I'm generating income to still take time to get the resume together and main thing is generating income and an organization around that being able to track what gets measured gets managed. what gets measured gets managed so Been able to measure my thoughts with this. I've been able to measure every single penny that I spend. And it looks like I'll is a high level of comfort man. Just knowing that everything is documented. It gives me it feel like it's my mind Clarity it when things are clear and organized and I know where everything is and I know where things are and I feel like I have a grip of myself. I think that's the whole thing. I think just simply organized in everything and knowing where I'm at. You know takes the worry away cuz I know I can look exactly where I'm at exactly having a graph and an outline of all my actions and then able to take inventory of it for some reason excites me gives me peace of mind lets me know that as long as I'm graph. What song is this measure and I think mathematically that's who I am anyway, so just knowing that you learn through repetition. and being able to stomach uncertainty frustration fear And to still get up shower take care of myself. And go right back at it. With even a better game plan. I just feel really really really good. Now. I just want to produce I know what that nowadays. I have 900. I know by tracking my app. I'll get better and better through repetition. And I know that I'll be able to take care of whatever build any take care of and that's number one on my mind bitches to women to. Definitely. But take care of myself and my finances right now. amen 
eW6Sc9ZiZCcfjO55E4cZ2jcxRFy2	Is a recorder. right now thinking about money been able to make money consistently. And a lot of it. And fast and to give a hundred like 10% on everything that I have. 
eW6Sc9ZiZCcfjO55E4cZ2jcxRFy2	I feel like action is everything is the key to success. It's it's everything and I filled in a good place. By this discovery will just outrageous action. You have to have the correct action button action. 
eWbMrQaWX0fpWYUaMgzzTJk2dSY2	Going home after work to relax
eWbMrQaWX0fpWYUaMgzzTJk2dSY2	Most days I feel like I waste my time
eWbMrQaWX0fpWYUaMgzzTJk2dSY2	Find happiness Within Myself. 
eWbMrQaWX0fpWYUaMgzzTJk2dSY2	To find happiness within myself and not try to look for it elsewhere 
eWo8CjvtruRbJ8sSdmpxPnRsBgN2	No weld. I want to be my full and honest self my whole self. which is slightly troubled altia troubled stressed bad anxiety I guess I don't want people to see that side of me. Halliburton But in reality, that's who I am. I guess I just want them to. Except that part of me and help me. Get through it. And I feel like a burden. 
